67,6/10/13,3,8,1,3,A,0,1,A,4,14,22,3,8,12,9,4,6,1,1,0,0,2013-14
68,6/10/13,16,5,2,0,H,1,0,H,16,12,17,4,7,13,8,7,4,3,1,0,0,2013-14
69,6/10/13,19,7,0,3,A,0,0,D,14,14,16,4,5,5,9,6,7,0,0,0,0,2013-14
70,6/10/13,6,1,1,1,D,1,0,H,25,12,14,4,5,6,11,6,2,1,2,0,0,2013-14
71,19/10/13,1,3,4,1,H,1,0,H,14,20,12,11,6,8,7,10,1,0,0,0,0,2013-14
72,19/10/13,8,18,4,1,H,1,1,D,1,20,13,7,3,12,5,6,9,1,2,0,0,2013-14
73,19/10/13,12,14,2,1,H,1,1,D,4,14,9,6,1,7,17,5,7,3,1,0,0,2013-14
74,19/10/13,20,16,1,1,D,1,0,H,12,12,18,5,7,10,19,4,4,2,3,0,0,2013-14
75,19/10/13,15,2,2,2,D,1,1,D,10,14,23,4,7,8,10,3,13,2,3,1,0,2013-14
76,19/10/13,17,6,0,0,D,0,0,D,7,9,12,3,5,12,10,6,6,1,0,0,0,2013-14
77,19/10/13,5,4,4,0,H,0,0,D,18,14,6,6,1,12,13,7,2,1,2,0,0,2013-14
78,19/10/13,7,10,1,3,A,0,1,A,3,11,16,2,9,7,12,5,5,1,2,0,0,2013-14
79,20/10/13,11,19,0,2,A,0,1,A,5,15,13,2,6,13,12,4,7,3,4,0,0,2013-14
80,21/10/13,9,13,1,4,A,1,2,A,25,14,9,4,6,10,13,5,7,0,1,0,0,2013-14
81,26/10/13,11,12,0,2,A,0,0,D,1,14,15,3,4,14,8,8,6,0,2,0,0,2013-14
82,26/10/13,9,1,0,2,A,0,0,D,15,13,10,4,4,12,8,4,3,0,0,0,1,2013-14
83,26/10/13,2,6,4,1,H,2,0,H,8,18,15,7,3,14,11,3,9,0,2,0,0,2013-14
84,26/10/13,20,17,3,2,H,1,2,A,25,19,10,5,5,8,18,12,2,2,6,0,0,2013-14
85,26/10/13,3,18,0,0,D,0,0,D,12,31,6,10,4,8,10,13,2,1,1,0,0,2013-14
86,26/10/13,16,13,2,0,H,2,0,H,10,20,1,6,0,12,8,10,3,0,2,0,0,2013-14
87,27/10/13,8,10,2,1,H,1,0,H,7,12,15,4,6,11,15,3,6,2,3,0,0,2013-14
88,27/10/13,4,15,2,1,H,1,0,H,14,8,16,4,4,13,14,5,3,1,1,0,0,2013-14
89,27/10/13,5,7,0,0,D,0,0,D,5,10,15,5,4,12,14,9,6,1,3,0,0,2013-14
90,27/10/13,19,14,1,0,H,0,0,D,3,15,10,6,4,13,10,6,4,3,3,0,0,2013-14
91,2/11/13,1,2,2,0,H,1,0,H,2,12,12,7,4,11,7,3,5,2,1,0,0,2013-14
92,2/11/13,13,20,1,3,A,0,3,A,14,15,10,6,4,6,12,4,4,2,1,0,0,2013-14
93,2/11/13,14,4,1,0,H,1,0,H,10,25,9,2,1,17,11,4,2,2,0,0,2,2013-14
94,2/11/13,10,3,7,0,H,4,0,H,5,27,7,9,1,6,9,10,3,1,1,0,0,2013-14
95,2/11/13,15,8,2,0,H,0,0,D,25,15,13,8,2,13,11,3,8,2,2,0,0,2013-14
96,2/11/13,17,16,1,1,D,1,1,D,15,9,10,3,2,13,13,5,5,3,1,0,0,2013-14
97,2/11/13,6,9,2,0,H,1,0,H,4,9,12,4,4,11,9,10,3,0,1,0,0,2013-14
98,2/11/13,7,11,0,0,D,0,0,D,7,17,8,4,2,8,15,5,1,0,2,0,0,2013-14
99,3/11/13,18,5,1,0,H,0,0,D,16,9,10,3,3,11,7,6,3,1,1,0,1,2013-14
100,3/11/13,12,19,0,0,D,0,0,D,6,8,16,1,6,11,9,7,4,4,1,0,0,2013-14
101,9/11/13,11,18,2,0,H,0,0,D,2,17,8,6,2,10,3,5,3,1,1,0,0,2013-14
102,9/11/13,8,6,2,2,D,1,0,H,14,17,11,7,3,11,15,9,4,3,7,0,0,2013-14
103,9/11/13,9,12,0,0,D,0,0,D,18,9,15,2,2,16,8,4,7,1,0,0,0,2013-14
104,9/11/13,2,13,4,0,H,3,0,H,12,32,4,10,1,13,9,9,3,0,1,0,0,2013-14
105,9/11/13,3,7,3,1,H,0,1,A,8,15,12,6,4,12,11,4,2,1,1,0,0,2013-14
106,9/11/13,16,14,4,1,H,3,0,H,7,15,10,7,2,10,15,6,5,1,2,0,0,2013-14
107,10/11/13,20,1,1,0,H,1,0,H,3,5,10,2,2,12,11,5,6,2,3,0,0,2013-14
108,10/11/13,4,10,1,0,H,1,0,H,16,5,24,2,4,6,13,0,14,0,1,0,0,2013-14
109,10/11/13,5,17,3,3,D,0,2,A,27,17,6,6,3,12,15,14,3,5,3,0,0,2013-14
110,10/11/13,19,15,0,1,A,0,1,A,15,31,8,14,4,5,15,11,4,1,2,0,0,2013-14
111,23/11/13,1,16,2,0,H,1,0,H,9,9,10,4,4,10,14,5,6,0,3,0,0,2013-14
112,23/11/13,12,2,3,3,D,1,2,A,5,18,11,12,5,16,15,6,7,4,3,0,0,2013-14
113,23/11/13,13,5,1,2,A,0,0,D,10,9,21,3,5,11,9,8,8,3,1,0,0,2013-14
114,23/11/13,14,9,0,1,A,0,0,D,1,15,9,2,2,8,11,11,4,2,1,0,1,2013-14
115,23/11/13,15,3,2,1,H,2,0,H,16,21,10,5,2,8,7,6,5,0,1,0,0,2013-14
116,23/11/13,17,4,2,0,H,1,0,H,6,17,11,5,3,11,5,3,7,2,1,0,1,2013-14
117,23/11/13,7,8,0,3,A,0,2,A,15,8,20,1,8,12,10,8,4,0,0,0,0,2013-14
118,24/11/13,18,20,2,2,D,1,2,A,4,14,16,4,5,15,14,2,8,4,2,0,0,2013-14
119,24/11/13,10,19,6,0,H,3,0,H,2,15,13,10,5,7,11,4,7,1,3,0,0,2013-14
120,25/11/13,6,11,2,2,D,2,0,H,3,11,15,4,7,9,14,4,2,1,2,0,0,2013-14
121,30/11/13,11,4,0,0,D,0,0,D,4,13,7,4,1,14,12,7,6,2,1,0,0,2013-14
122,30/11/13,18,1,0,3,A,0,1,A,25,10,15,4,6,6,8,3,3,0,3,0,0,2013-14
123,30/11/13,12,17,4,0,H,1,0,H,12,22,4,12,3,9,16,9,3,0,3,0,0,2013-14
124,30/11/13,15,6,2,1,H,1,0,H,5,14,14,6,1,15,15,3,3,1,2,0,0,2013-14
125,30/11/13,3,9,1,0,H,1,0,H,15,10,13,3,3,12,14,5,4,1,2,0,0,2013-14
126,30/11/13,7,13,3,0,H,0,0,D,2,23,10,12,0,11,8,6,3,3,2,0,0,2013-14
127,1/12/13,8,16,3,1,H,0,1,A,3,16,9,7,1,15,14,8,4,1,4,0,0,2013-14
128,1/12/13,14,2,3,1,H,1,1,D,7,12,9,4,4,10,16,2,6,2,0,0,0,2013-14
129,1/12/13,10,5,3,0,H,1,0,H,9,22,9,7,4,7,8,5,4,1,0,0,0,2013-14
130,1/12/13,19,20,2,2,D,1,1,D,16,10,8,4,3,9,15,7,7,1,3,0,0,2013-14
131,3/12/13,9,7,1,0,H,1,0,H,25,10,11,5,2,10,9,3,4,1,2,0,0,2013-14
132,4/12/13,1,14,2,0,H,1,0,H,10,20,7,7,2,9,6,11,1,0,0,0,0,2013-14
133,4/12/13,13,19,1,2,A,0,0,D,9,16,18,6,5,7,16,9,7,2,1,0,0,2013-14
134,4/12/13,2,3,5,1,H,3,0,H,1,28,14,12,5,10,6,4,0,3,1,0,0,2013-14
135,4/12/13,20,12,0,1,A,0,0,D,2,18,15,6,4,12,12,7,4,2,0,0,0,2013-14
136,4/12/13,16,11,2,3,A,0,1,A,8,21,6,9,3,9,13,8,2,3,2,0,0,2013-14
137,4/12/13,17,18,0,0,D,0,0,D,3,17,14,2,3,11,12,2,5,2,2,0,0,2013-14
138,4/12/13,4,8,3,4,A,1,2,A,5,12,19,3,5,15,14,6,5,4,3,0,0,2013-14
139,4/12/13,5,15,3,0,H,1,0,H,7,13,14,5,3,4,8,5,1,0,2,0,0,2013-14
140,4/12/13,6,10,2,3,A,0,2,A,15,12,15,1,5,8,10,3,3,1,1,0,0,2013-14
141,7/12/13,9,18,2,0,H,1,0,H,12,19,10,5,2,9,12,8,3,0,0,0,0,2013-14
142,7/12/13,2,7,4,1,H,1,0,H,3,32,8,9,1,9,12,8,4,0,3,0,1,2013-14
143,7/12/13,20,15,0,1,A,0,0,D,10,8,9,4,3,11,18,4,4,0,2,0,0,2013-14
144,7/12/13,16,10,1,1,D,1,1,D,1,15,13,4,3,6,9,5,4,0,2,0,0,2013-14
145,7/12/13,17,8,3,2,H,1,1,D,8,9,15,3,6,14,8,5,2,4,1,0,0,2013-14
146,7/12/13,4,19,1,2,A,1,1,D,25,11,22,4,5,14,9,4,10,2,0,0,0,2013-14
147,7/12/13,6,3,0,2,A,0,1,A,9,26,8,12,3,10,6,10,3,1,3,0,0,2013-14
148,8/12/13,1,12,1,1,D,0,0,D,7,11,12,5,4,13,11,3,2,0,4,0,0,2013-14
149,8/12/13,13,11,2,0,H,2,0,H,16,22,10,10,2,12,13,4,7,0,2,0,0,2013-14
150,9/12/13,5,14,1,1,D,0,1,A,2,11,9,2,2,8,7,12,1,3,3,0,0,2013-14
151,14/12/13,18,6,1,0,H,0,0,D,7,11,12,3,2,16,12,8,6,2,1,0,0,2013-14
152,14/12/13,8,9,2,1,H,2,1,H,9,16,10,7,5,13,7,3,1,2,1,0,0,2013-14
153,14/12/13,12,13,4,1,H,1,0,H,1,22,16,7,3,10,7,12,2,1,2,0,0,2013-14
154,14/12/13,14,17,0,0,D,0,0,D,16,13,11,4,2,11,13,7,5,1,0,0,0,2013-14
155,14/12/13,10,1,6,3,H,2,1,H,2,22,12,7,6,12,6,8,8,2,1,0,0,2013-14
156,14/12/13,15,16,1,1,D,1,0,H,12,16,8,5,3,10,16,11,3,1,2,0,0,2013-14
157,14/12/13,7,4,0,0,D,0,0,D,10,11,19,2,6,11,5,2,9,1,0,0,0,2013-14
158,15/12/13,11,20,0,3,A,0,2,A,15,17,14,6,5,15,8,3,4,4,2,0,0,2013-14
159,15/12/13,3,5,1,1,D,1,1,D,3,16,10,3,2,12,11,8,5,0,3,0,0,2013-14
160,15/12/13,19,2,0,5,A,0,2,A,8,9,21,0,10,17,15,2,9,3,0,1,0,2013-14
161,21/12/13,9,15,0,3,A,0,2,A,4,9,13,4,6,11,14,3,7,1,2,0,0,2013-14
162,21/12/13,13,10,2,4,A,0,2,A,6,12,17,5,10,7,15,4,4,1,1,0,0,2013-14
163,21/12/13,2,18,3,1,H,3,0,H,14,27,10,7,3,11,13,9,5,2,0,0,0,2013-14
164,21/12/13,20,7,3,1,H,2,0,H,12,21,4,8,1,7,16,8,2,1,4,0,0,2013-14
165,21/12/13,17,11,2,1,H,0,0,D,18,12,14,2,4,13,17,6,7,1,5,0,0,2013-14
166,21/12/13,4,3,0,0,D,0,0,D,2,18,14,4,5,13,10,6,7,2,1,1,0,2013-14
167,21/12/13,6,14,1,1,D,0,1,A,8,14,6,3,3,8,15,9,2,2,1,0,0,2013-14
168,22/12/13,16,19,2,3,A,1,1,D,15,12,13,5,3,10,18,2,5,1,1,0,0,2013-14
169,22/12/13,5,12,1,2,A,0,0,D,25,13,14,3,6,11,10,4,8,1,0,0,0,2013-14
170,23/12/13,1,8,0,0,D,0,0,D,16,7,13,2,4,7,11,8,6,2,1,0,0,2013-14
171,26/12/13,11,9,0,1,A,0,0,D,7,10,12,4,7,11,8,7,5,2,2,0,0,2013-14
172,26/12/13,18,16,0,3,A,0,3,A,10,9,11,0,6,11,13,6,3,1,2,0,0,2013-14
173,26/12/13,8,5,1,0,H,1,0,H,12,19,8,7,1,14,9,13,7,1,0,0,0,2013-14
174,26/12/13,12,4,0,1,A,0,1,A,14,26,13,9,6,11,7,11,2,1,0,1,0,2013-14
175,26/12/13,14,20,2,3,A,2,2,D,3,17,13,5,4,12,14,6,5,2,2,0,1,2013-14
176,26/12/13,10,2,2,1,H,2,1,H,25,20,12,6,5,10,9,7,6,1,3,0,0,2013-14
177,26/12/13,15,17,5,1,H,1,1,D,2,27,11,8,3,10,8,8,2,1,1,0,2,2013-14
178,26/12/13,3,13,1,2,A,1,1,D,8,12,15,3,7,14,10,5,4,3,0,0,0,2013-14
179,26/12/13,19,6,1,1,D,1,1,D,1,20,7,3,4,8,12,12,2,3,2,0,0,2013-14
180,26/12/13,7,1,1,3,A,0,0,D,5,12,29,5,8,11,6,0,10,1,1,0,0,2013-14
181,28/12/13,11,5,1,1,D,1,1,D,11,7,17,3,3,13,9,2,8,3,2,0,0,2013-14
182,28/12/13,18,4,2,2,D,1,0,H,15,16,21,7,9,14,10,6,6,3,2,0,0,2013-14
183,28/12/13,14,13,6,0,H,0,0,D,27,21,5,13,2,11,9,6,1,0,0,0,0,2013-14
184,28/12/13,10,9,1,0,H,0,0,D,10,23,9,4,4,12,7,12,5,1,1,0,0,2013-14
185,28/12/13,3,20,0,1,A,0,0,D,5,15,7,4,3,11,10,8,3,4,3,0,0,2013-14
186,28/12/13,7,6,3,3,D,1,2,A,16,16,22,6,7,10,13,6,5,3,2,0,0,2013-14
187,29/12/13,8,2,2,1,H,2,1,H,7,11,8,5,4,17,17,4,2,4,1,0,0,2013-14
188,29/12/13,12,16,2,1,H,1,0,H,9,9,12,4,2,9,14,2,3,2,4,0,0,2013-14
189,29/12/13,15,1,0,1,A,0,0,D,14,11,11,3,5,10,8,4,1,0,3,0,0,2013-14
190,29/12/13,19,17,3,0,H,1,0,H,6,20,2,7,1,6,14,6,1,2,2,0,0,2013-14
191,1/1/14,1,18,2,0,H,0,0,D,8,28,8,6,2,6,11,12,2,1,2,0,0,2013-14
192,1/1/14,9,3,1,1,D,1,1,D,16,13,8,4,5,12,10,9,4,2,1,0,1,2013-14
193,1/1/14,13,7,2,1,H,1,1,D,9,30,11,11,3,6,5,12,4,2,1,0,1,2013-14
194,1/1/14,2,14,2,0,H,1,0,H,18,17,10,6,0,15,15,3,4,1,2,0,0,2013-14
195,1/1/14,20,19,1,2,A,0,1,A,7,16,9,6,4,7,7,13,2,2,1,0,0,2013-14
196,1/1/14,16,8,0,3,A,0,0,D,2,12,11,2,5,13,10,6,8,4,1,0,0,2013-14
197,1/1/14,17,12,1,1,D,0,0,D,10,10,16,4,4,16,11,2,5,4,1,0,0,2013-14
198,1/1/14,4,11,0,1,A,0,1,A,12,17,13,1,5,8,11,10,2,4,3,0,0,2013-14
199,1/1/14,5,10,2,3,A,1,1,D,5,15,14,4,4,5,10,8,6,2,5,0,0,2013-14
200,1/1/14,6,15,1,0,H,0,0,D,25,13,9,4,3,7,15,3,4,0,0,0,1,2013-14
201,11/1/14,18,7,0,2,A,0,1,A,25,19,10,7,3,7,16,8,7,1,3,0,1,2013-14
202,11/1/14,12,3,2,0,H,1,0,H,6,23,12,5,3,7,14,10,5,1,2,0,0,2013-14
203,11/1/14,13,4,1,4,A,0,2,A,16,17,10,5,6,15,13,10,6,3,3,0,0,2013-14
204,11/1/14,14,8,0,2,A,0,0,D,9,10,14,2,5,12,7,1,7,2,1,0,0,2013-14
205,11/1/14,20,5,2,0,H,0,0,D,15,16,13,5,2,9,10,3,5,0,2,0,0,2013-14
206,11/1/14,16,6,1,0,H,0,0,D,7,18,4,5,2,11,17,4,4,1,2,0,0,2013-14
207,11/1/14,19,9,2,0,H,0,0,D,3,10,14,4,2,12,12,5,11,1,2,0,0,2013-14
208,12/1/14,15,10,0,2,A,0,1,A,12,13,14,5,6,18,15,5,6,4,2,0,0,2013-14
209,12/1/14,17,2,3,5,A,2,2,D,1,13,13,4,9,10,8,11,2,1,1,0,0,2013-14
210,13/01/14,11,1,1,2,A,0,2,A,4,11,8,5,4,12,9,3,5,2,2,0,0,2013-14
211,18/01/14,1,13,2,0,H,0,0,D,14,22,8,8,2,5,7,4,4,0,0,0,0,2013-14
212,18/01/14,9,17,1,0,H,0,0,D,9,12,17,6,2,9,13,4,3,0,2,0,0,2013-14
213,18/01/14,2,11,2,2,D,1,2,A,8,14,12,6,3,14,18,2,3,1,4,0,0,2013-14
214,18/01/14,10,18,4,2,H,2,1,H,4,24,7,9,6,6,5,10,7,2,0,0,0,2013-14
215,18/01/14,3,14,1,0,H,0,0,D,7,25,10,4,0,8,16,10,8,1,2,0,1,2013-14
216,18/01/14,4,16,2,2,D,1,2,A,15,10,17,5,8,8,8,4,7,2,0,0,0,2013-14
217,18/01/14,7,15,1,3,A,1,2,A,10,11,19,2,9,9,6,4,3,0,0,0,0,2013-14
218,19/01/14,8,20,3,1,H,2,0,H,5,13,10,6,4,15,21,5,4,1,3,0,1,2013-14
219,19/01/14,5,19,1,3,A,0,1,A,2,13,11,3,5,6,9,8,2,2,1,0,0,2013-14
220,20/01/14,6,12,1,1,D,0,1,A,3,14,13,6,4,16,12,4,2,3,2,0,0,2013-14
221,28/01/14,9,14,1,0,H,1,0,H,11,13,13,3,4,14,8,8,3,4,0,0,1,2013-14
222,28/01/14,2,12,4,0,H,3,0,H,2,20,18,9,4,11,13,5,8,0,3,0,0,2013-14
223,28/01/14,20,18,2,0,H,1,0,H,18,17,7,5,1,9,9,5,5,0,1,0,0,2013-14
224,28/01/14,3,15,0,0,D,0,0,D,15,9,22,2,3,13,7,7,7,1,1,1,1,2013-14
225,28/01/14,16,1,2,2,D,1,0,H,25,13,7,5,4,11,4,7,5,1,1,0,1,2013-14
226,28/01/14,5,13,2,0,H,0,0,D,3,14,15,7,4,14,9,5,8,1,1,0,0,2013-14
227,29/01/14,11,6,4,3,H,3,3,D,9,10,12,6,4,15,10,3,3,1,3,0,0,2013-14
228,29/01/14,8,7,0,0,D,0,0,D,4,39,1,9,1,12,11,13,3,1,3,0,0,2013-14
229,29/01/14,4,17,1,0,H,1,0,H,27,16,14,6,5,16,15,2,3,2,2,0,1,2013-14
230,29/01/14,19,10,1,5,A,0,1,A,10,4,24,2,10,11,10,3,5,1,4,1,0,2013-14
231,1/2/14,18,3,2,1,H,0,1,A,9,14,27,5,6,8,9,7,14,1,4,0,0,2013-14
232,1/2/14,12,11,2,1,H,0,1,A,27,13,4,6,1,4,18,13,1,1,0,0,0,2013-14
233,1/2/14,13,16,0,3,A,0,0,D,12,8,17,4,5,10,9,4,5,0,3,0,0,2013-14
234,1/2/14,14,19,1,1,D,1,0,H,1,9,19,4,3,13,9,4,10,1,1,0,0,2013-14
235,1/2/14,15,4,0,3,A,0,2,A,5,28,16,10,5,18,13,7,3,2,2,0,0,2013-14
236,1/2/14,17,20,2,1,H,1,0,H,4,13,19,6,4,18,7,7,10,2,2,0,0,2013-14
237,1/2/14,7,5,2,0,H,2,0,H,7,11,20,4,0,7,7,8,11,1,0,1,0,2013-14
238,2/2/14,1,9,2,0,H,0,0,D,8,11,10,6,2,9,14,6,5,1,2,0,0,2013-14
239,2/2/14,6,2,1,1,D,0,1,A,6,12,12,4,3,13,15,3,4,4,2,0,0,2013-14
240,3/2/14,10,8,0,1,A,0,1,A,16,25,18,3,6,11,13,12,6,3,3,0,0,2013-14
241,8/2/14,11,7,0,2,A,0,0,D,16,16,10,1,2,9,8,8,10,0,2,0,0,2013-14
242,8/2/14,8,15,3,0,H,2,0,H,7,18,12,8,6,7,10,6,5,0,3,0,0,2013-14
243,8/2/14,9,6,3,1,H,2,0,H,15,10,16,6,6,13,13,4,7,0,3,0,0,2013-14
244,8/2/14,2,1,5,1,H,4,0,H,3,22,11,12,6,14,14,6,6,1,2,0,0,2013-14
245,8/2/14,3,10,0,0,D,0,0,D,8,7,15,2,2,7,6,4,14,2,1,0,0,2013-14
246,8/2/14,16,17,2,2,D,2,2,D,18,17,5,5,4,7,14,7,4,0,4,0,0,2013-14
247,8/2/14,4,14,0,2,A,0,1,A,12,7,25,3,9,12,16,2,6,1,3,1,0,2013-14
248,8/2/14,5,18,3,0,H,0,0,D,10,17,7,6,1,7,8,5,1,1,1,0,0,2013-14
249,9/2/14,20,13,2,2,D,0,1,A,6,31,6,9,3,3,6,10,1,0,0,0,0,2013-14
250,9/2/14,19,12,1,0,H,0,0,D,9,8,11,2,3,9,13,9,7,1,0,0,0,2013-14
251,11/2/14,18,11,0,0,D,0,0,D,15,12,18,3,6,5,9,7,9,0,0,0,0,2013-14
252,11/2/14,14,16,0,1,A,0,0,D,2,12,16,4,7,6,8,2,2,0,3,0,0,2013-14
253,11/2/14,6,8,1,1,D,0,1,A,1,12,15,1,4,9,13,5,8,3,4,0,0,2013-14
254,11/2/14,7,3,2,0,H,0,0,D,3,12,13,7,6,12,16,5,5,1,3,0,0,2013-14
